created_at,entry_id,field1
2019-03-15 00:10:44 UTC,538,"26.06

"
2019-03-15 00:12:00 UTC,539,"25.88

"
2019-03-15 00:13:15 UTC,540,"25.88

"
2019-03-15 00:14:30 UTC,541,"26.00

"
2019-03-15 00:15:46 UTC,542,"26.06

"
2019-03-15 00:17:01 UTC,543,"25.88

"
2019-03-15 00:18:17 UTC,544,"25.88

"
2019-03-15 00:19:32 UTC,545,"25.94

"
2019-03-15 00:20:47 UTC,546,"26.06

"
2019-03-15 00:22:03 UTC,547,"26.06

"
2019-03-15 00:23:18 UTC,548,"25.88

"
2019-03-15 00:24:33 UTC,549,"25.88

"
2019-03-15 00:25:49 UTC,550,"25.94

"
2019-03-15 00:27:04 UTC,551,"26.06

"
2019-03-15 00:28:19 UTC,552,"26.12

"
2019-03-15 00:29:35 UTC,553,"25.94

"
2019-03-15 00:30:50 UTC,554,"25.94

"
2019-03-15 00:32:05 UTC,555,"26.06

"
2019-03-15 00:33:21 UTC,556,"26.12

"
2019-03-15 00:34:36 UTC,557,"26.19

"
2019-03-15 00:35:52 UTC,558,"26.06

"
2019-03-15 00:37:07 UTC,559,"26.00

"
2019-03-15 00:38:22 UTC,560,"26.00

"
2019-03-15 00:39:38 UTC,561,"26.06

"
2019-03-15 00:40:53 UTC,562,"25.94

"
2019-03-15 00:42:08 UTC,563,"26.00

"
2019-03-15 00:43:24 UTC,564,"26.00

"
2019-03-15 00:44:39 UTC,565,"26.06

"
2019-03-15 00:45:55 UTC,566,"25.94

"
2019-03-15 00:47:10 UTC,567,"25.88

"
2019-03-15 00:48:25 UTC,568,"25.94

"
2019-03-15 00:49:41 UTC,569,"26.00

"
2019-03-15 00:50:56 UTC,570,"26.06

"
2019-03-15 00:52:11 UTC,571,"25.88

"
2019-03-15 00:53:27 UTC,572,"25.94

"
2019-03-15 00:54:42 UTC,573,"26.06

"
2019-03-15 00:55:58 UTC,574,"26.12

"
2019-03-15 00:57:13 UTC,575,"26.00

"
2019-03-15 00:58:28 UTC,576,"25.94

"
2019-03-15 00:59:44 UTC,577,"26.00

"
2019-03-15 01:00:59 UTC,578,"26.12

"
2019-03-15 01:02:14 UTC,579,"26.06

"
2019-03-15 01:03:30 UTC,580,"26.00

"
2019-03-15 01:04:45 UTC,581,"26.06

"
2019-03-15 01:06:01 UTC,582,"26.12

"
2019-03-15 01:07:16 UTC,583,"26.00

"
2019-03-15 01:08:31 UTC,584,"25.88

"
2019-03-15 01:09:47 UTC,585,"25.94

"
2019-03-15 01:11:02 UTC,586,"26.00

"
2019-03-15 01:12:17 UTC,587,"26.06

"
2019-03-15 01:13:33 UTC,588,"25.94

"
2019-03-15 01:14:48 UTC,589,"25.94

"
2019-03-15 01:16:03 UTC,590,"26.00

"
2019-03-15 01:17:19 UTC,591,"26.06

"
2019-03-15 01:18:34 UTC,592,"25.94

"
2019-03-15 01:19:50 UTC,593,"25.94

"
2019-03-15 01:21:05 UTC,594,"26.00

"
2019-03-15 01:22:20 UTC,595,"26.06

"
2019-03-15 01:23:36 UTC,596,"25.94

"
2019-03-15 01:24:51 UTC,597,"25.94

"
2019-03-15 01:26:06 UTC,598,"26.00

"
2019-03-15 01:27:22 UTC,599,"26.06

"
2019-03-15 01:28:37 UTC,600,"25.94

"
2019-03-15 01:29:52 UTC,601,"25.88

"
2019-03-15 01:31:08 UTC,602,"25.94

"
2019-03-15 01:32:23 UTC,603,"25.94

"
2019-03-15 01:33:39 UTC,604,"26.00

"
2019-03-15 01:34:54 UTC,605,"25.88

"
2019-03-15 01:36:09 UTC,606,"25.88

"
2019-03-15 01:37:25 UTC,607,"25.88

"
2019-03-15 01:38:40 UTC,608,"26.00

"
2019-03-15 01:39:55 UTC,609,"25.88

"
2019-03-15 01:41:11 UTC,610,"25.81

"
2019-03-15 01:42:26 UTC,611,"25.81

"
2019-03-15 01:43:41 UTC,612,"25.88

"
2019-03-15 01:44:57 UTC,613,"26.00

"
2019-03-15 01:46:12 UTC,614,"26.00

"
2019-03-15 01:47:28 UTC,615,"25.88

"
2019-03-15 01:48:43 UTC,616,"25.81

"
2019-03-15 01:49:58 UTC,617,"25.88

"
2019-03-15 01:51:14 UTC,618,"26.00

"
2019-03-15 01:52:29 UTC,619,"25.94

"
2019-03-15 01:53:44 UTC,620,"25.81

"
2019-03-15 01:55:00 UTC,621,"26.00

"
2019-03-15 01:56:15 UTC,622,"26.06

"
2019-03-15 01:57:30 UTC,623,"26.00

"
2019-03-15 01:58:46 UTC,624,"25.88

"
2019-03-15 02:00:01 UTC,625,"25.88

"
2019-03-15 02:01:17 UTC,626,"25.88

"
2019-03-15 02:02:32 UTC,627,"26.00

"
2019-03-15 02:03:47 UTC,628,"25.94

"
2019-03-15 02:05:03 UTC,629,"25.88

"
2019-03-15 02:06:18 UTC,630,"25.94

"
2019-03-15 02:07:33 UTC,631,"26.00

"
2019-03-15 02:08:49 UTC,632,"25.94

"
2019-03-15 02:10:04 UTC,633,"25.81

"
2019-03-15 02:11:19 UTC,634,"25.88

"
2019-03-15 02:12:35 UTC,635,"26.00

"
2019-03-15 02:13:50 UTC,636,"26.00

"
2019-03-15 02:15:06 UTC,637,"25.81

"
2019-03-15 02:16:21 UTC,638,"25.81

"
2019-03-15 02:17:36 UTC,639,"25.88

"
2019-03-15 02:18:52 UTC,640,"25.88

"
2019-03-15 02:20:07 UTC,641,"26.00

"
2019-03-15 02:21:22 UTC,642,"25.75

"
2019-03-15 02:22:38 UTC,643,"25.75

"
2019-03-15 02:23:53 UTC,644,"25.81

"
2019-03-15 02:25:09 UTC,645,"25.94

"
2019-03-15 02:26:24 UTC,646,"26.00

"
2019-03-15 02:27:39 UTC,647,"25.88

"
2019-03-15 02:28:55 UTC,648,"25.69

"
2019-03-15 02:30:10 UTC,649,"25.75

"
2019-03-15 02:31:25 UTC,650,"25.88

"
2019-03-15 02:32:41 UTC,651,"26.00

"
2019-03-15 02:33:56 UTC,652,"26.00

"
2019-03-15 02:35:12 UTC,653,"25.81

"
2019-03-15 02:36:27 UTC,654,"25.81

"
2019-03-15 02:37:42 UTC,655,"25.88

"
2019-03-15 02:38:58 UTC,656,"25.94

"
2019-03-15 02:40:13 UTC,657,"25.88

"
2019-03-15 02:41:28 UTC,658,"25.75

"
2019-03-15 02:42:44 UTC,659,"25.75

"
2019-03-15 02:43:59 UTC,660,"25.88

"
2019-03-15 02:45:14 UTC,661,"25.94

"
2019-03-15 02:46:30 UTC,662,"25.75

"
2019-03-15 02:47:45 UTC,663,"25.62

"
2019-03-15 02:49:01 UTC,664,"25.69

"
2019-03-15 02:50:16 UTC,665,"25.81

"
2019-03-15 02:51:31 UTC,666,"25.81

"
2019-03-15 02:52:47 UTC,667,"25.69

"
2019-03-15 02:54:02 UTC,668,"25.69

"
2019-03-15 02:55:17 UTC,669,"25.75

"
2019-03-15 02:56:33 UTC,670,"25.88

"
2019-03-15 02:57:48 UTC,671,"25.88

"
2019-03-15 02:59:03 UTC,672,"25.75

"
2019-03-15 03:00:19 UTC,673,"25.75

"
2019-03-15 03:01:34 UTC,674,"25.81

"
2019-03-15 03:02:50 UTC,675,"25.81

"
2019-03-15 03:04:05 UTC,676,"25.75

"
2019-03-15 03:05:20 UTC,677,"25.69

"
2019-03-15 03:06:36 UTC,678,"25.81

"
2019-03-15 03:07:51 UTC,679,"25.88

"
2019-03-15 03:09:06 UTC,680,"25.81

"
2019-03-15 03:10:22 UTC,681,"25.69

"
2019-03-15 03:11:37 UTC,682,"25.75

"
2019-03-15 03:12:53 UTC,683,"25.88

"
2019-03-15 03:14:08 UTC,684,"25.88

"
2019-03-15 03:15:23 UTC,685,"25.75

"
2019-03-15 03:16:39 UTC,686,"25.69

"
2019-03-15 03:17:54 UTC,687,"25.75

"
2019-03-15 03:19:09 UTC,688,"25.88

"
2019-03-15 03:20:25 UTC,689,"25.88

"
2019-03-15 03:21:40 UTC,690,"25.81

"
2019-03-15 03:22:56 UTC,691,"25.75

"
2019-03-15 03:24:11 UTC,692,"25.88

"
2019-03-15 03:25:26 UTC,693,"25.94

"
2019-03-15 03:26:42 UTC,694,"25.88

"
2019-03-15 03:27:57 UTC,695,"25.69

"
2019-03-15 03:29:12 UTC,696,"25.75

"
2019-03-15 03:30:28 UTC,697,"25.81

"
2019-03-15 03:31:43 UTC,698,"25.88

"
2019-03-15 03:32:58 UTC,699,"25.75

"
2019-03-15 03:34:14 UTC,700,"25.69

"
2019-03-15 03:35:29 UTC,701,"25.75

"
2019-03-15 03:36:45 UTC,702,"25.81

"
2019-03-15 03:38:00 UTC,703,"25.88

"
2019-03-15 03:39:15 UTC,704,"25.69

"
2019-03-15 03:40:31 UTC,705,"25.69

"
2019-03-15 03:41:46 UTC,706,"25.69

"
2019-03-15 03:43:01 UTC,707,"25.75

"
2019-03-15 03:44:17 UTC,708,"25.88

"
2019-03-15 03:45:32 UTC,709,"25.88

"
2019-03-15 03:46:47 UTC,710,"25.75

"
2019-03-15 03:48:03 UTC,711,"25.69

"
2019-03-15 03:49:18 UTC,712,"25.75

"
2019-03-15 03:50:33 UTC,713,"25.81

"
2019-03-15 03:51:49 UTC,714,"25.88

"
2019-03-15 03:53:04 UTC,715,"25.81

"
2019-03-15 03:54:21 UTC,716,"25.75

"
2019-03-15 03:55:35 UTC,717,"25.75

"
2019-03-15 03:56:50 UTC,718,"25.81

"
2019-03-15 03:58:06 UTC,719,"25.81

"
2019-03-15 03:59:21 UTC,720,"25.88

"
2019-03-15 04:00:36 UTC,721,"25.81

"
2019-03-15 04:01:52 UTC,722,"25.69

"
2019-03-15 04:03:07 UTC,723,"25.75

"
2019-03-15 04:04:22 UTC,724,"25.81

"
2019-03-15 04:05:38 UTC,725,"25.88

"
2019-03-15 04:06:53 UTC,726,"25.81

"
2019-03-15 04:08:09 UTC,727,"25.69

"
2019-03-15 04:09:24 UTC,728,"25.69

"
2019-03-15 04:10:39 UTC,729,"25.75

"
2019-03-15 04:11:55 UTC,730,"25.81

"
2019-03-15 04:13:10 UTC,731,"25.62

"
2019-03-15 04:14:25 UTC,732,"25.56

"
2019-03-15 04:15:41 UTC,733,"25.62

"
2019-03-15 04:16:56 UTC,734,"25.69

"
2019-03-15 04:18:12 UTC,735,"25.81

"
2019-03-15 04:19:27 UTC,736,"25.69

"
2019-03-15 04:20:42 UTC,737,"25.62

"
2019-03-15 04:21:58 UTC,738,"25.69

"
2019-03-15 04:23:13 UTC,739,"25.75

"
2019-03-15 04:24:28 UTC,740,"25.88

"
2019-03-15 04:25:44 UTC,741,"25.75

"
2019-03-15 04:26:59 UTC,742,"25.62

"
2019-03-15 04:28:15 UTC,743,"25.62

"
2019-03-15 04:29:30 UTC,744,"25.75

"
2019-03-15 04:30:45 UTC,745,"25.81

"
2019-03-15 04:32:01 UTC,746,"25.88

"
2019-03-15 04:33:16 UTC,747,"25.69

"
2019-03-15 04:34:31 UTC,748,"25.62

"
2019-03-15 04:35:47 UTC,749,"25.69

"
2019-03-15 04:37:03 UTC,750,"25.75

"
2019-03-15 04:38:17 UTC,751,"25.81

"
2019-03-15 04:39:33 UTC,752,"25.88

"
2019-03-15 04:40:48 UTC,753,"25.94

"
2019-03-15 04:42:04 UTC,754,"26.00

"
2019-03-15 04:43:19 UTC,755,"26.06

"
2019-03-15 04:44:34 UTC,756,"26.06

"
2019-03-15 04:45:50 UTC,757,"26.06

"
2019-03-15 04:47:05 UTC,758,"26.12

"
2019-03-15 04:48:20 UTC,759,"26.12

"
2019-03-15 04:49:36 UTC,760,"26.12

"
2019-03-15 04:50:51 UTC,761,"26.12

"
2019-03-15 04:52:07 UTC,762,"26.19

"
2019-03-15 04:53:22 UTC,763,"26.19

"
2019-03-15 04:54:37 UTC,764,"26.19

"
2019-03-15 04:55:53 UTC,765,"26.25

"
2019-03-15 04:57:08 UTC,766,"26.25

"
2019-03-15 04:58:23 UTC,767,"26.25

"
2019-03-15 04:59:39 UTC,768,"26.25

"
2019-03-15 05:00:54 UTC,769,"26.25

"
2019-03-15 05:02:09 UTC,770,"26.25

"
2019-03-15 05:03:25 UTC,771,"26.25

"
2019-03-15 05:04:40 UTC,772,"26.31

"
2019-03-15 05:05:56 UTC,773,"26.31

"
2019-03-15 05:07:11 UTC,774,"26.31

"
2019-03-15 05:08:26 UTC,775,"26.31

"
2019-03-15 05:09:42 UTC,776,"26.31

"
2019-03-15 05:10:57 UTC,777,"26.31

"
2019-03-15 05:12:12 UTC,778,"26.31

"
2019-03-15 05:13:28 UTC,779,"26.37

"
2019-03-15 05:14:43 UTC,780,"26.37

"
2019-03-15 05:15:58 UTC,781,"26.37

"
2019-03-15 05:17:14 UTC,782,"26.37

"
2019-03-15 05:18:29 UTC,783,"26.37

"
2019-03-15 05:19:44 UTC,784,"26.37

"
2019-03-15 05:21:00 UTC,785,"26.37

"
2019-03-15 05:22:15 UTC,786,"26.37

"
2019-03-15 05:23:31 UTC,787,"26.37

"
2019-03-15 05:24:46 UTC,788,"26.37

"
2019-03-15 05:26:01 UTC,789,"26.37

"
2019-03-15 05:27:17 UTC,790,"26.37

"
2019-03-15 05:28:32 UTC,791,"26.37

"
2019-03-15 05:29:47 UTC,792,"26.37

"
2019-03-15 05:31:03 UTC,793,"26.37

"
2019-03-15 05:32:18 UTC,794,"26.44

"
2019-03-15 05:33:34 UTC,795,"26.44

"
2019-03-15 05:34:49 UTC,796,"26.44

"
2019-03-15 05:36:04 UTC,797,"26.44

"
2019-03-15 05:37:20 UTC,798,"26.44

"
2019-03-15 05:38:35 UTC,799,"26.44

"
2019-03-15 05:39:50 UTC,800,"26.44

"
2019-03-15 05:41:06 UTC,801,"26.44

"
2019-03-15 05:42:21 UTC,802,"26.50

"
2019-03-15 05:43:36 UTC,803,"26.50

"
2019-03-15 05:44:52 UTC,804,"26.50

"
2019-03-15 05:46:07 UTC,805,"26.50

"
2019-03-15 05:47:23 UTC,806,"26.50

"
2019-03-15 05:48:38 UTC,807,"26.50

"
2019-03-15 05:49:53 UTC,808,"26.50

"
2019-03-15 05:51:09 UTC,809,"26.50

"
2019-03-15 05:52:24 UTC,810,"26.50

"
2019-03-15 05:53:39 UTC,811,"26.56

"
2019-03-15 05:54:55 UTC,812,"26.56

"
2019-03-15 05:56:10 UTC,813,"26.56

"
2019-03-15 05:57:25 UTC,814,"26.56

"
2019-03-15 05:58:41 UTC,815,"26.56

"
2019-03-15 05:59:56 UTC,816,"26.56

"
2019-03-15 06:01:11 UTC,817,"26.56

"
2019-03-15 06:02:27 UTC,818,"26.56

"
2019-03-15 06:03:42 UTC,819,"26.56

"
2019-03-15 06:04:58 UTC,820,"26.62

"
2019-03-15 06:06:13 UTC,821,"26.62

"
2019-03-15 06:07:28 UTC,822,"26.62

"
2019-03-15 06:08:44 UTC,823,"26.62

"
2019-03-15 06:09:59 UTC,824,"26.62

"
2019-03-15 06:11:14 UTC,825,"26.62

"
2019-03-15 06:12:30 UTC,826,"26.69

"
2019-03-15 06:13:45 UTC,827,"26.69

"
2019-03-15 06:15:01 UTC,828,"26.69

"
2019-03-15 06:16:16 UTC,829,"26.69

"
2019-03-15 06:17:31 UTC,830,"26.62

"
2019-03-15 06:18:47 UTC,831,"26.69

"
2019-03-15 06:20:02 UTC,832,"26.69

"
2019-03-15 06:21:17 UTC,833,"26.62

"
2019-03-15 06:22:33 UTC,834,"26.69

"
2019-03-15 06:23:48 UTC,835,"26.69

"
2019-03-15 06:25:03 UTC,836,"26.62

"
2019-03-15 06:26:19 UTC,837,"26.69

"
2019-03-15 06:27:34 UTC,838,"26.69

"
2019-03-15 06:28:50 UTC,839,"26.69

"
2019-03-15 06:30:05 UTC,840,"26.69

"
2019-03-15 06:31:20 UTC,841,"26.69

"
2019-03-15 06:32:36 UTC,842,"26.69

"
2019-03-15 06:33:51 UTC,843,"26.69

"
2019-03-15 06:35:06 UTC,844,"26.69

"
2019-03-15 06:36:22 UTC,845,"26.69

"
2019-03-15 06:37:37 UTC,846,"26.75

"
2019-03-15 06:38:53 UTC,847,"26.75

"
2019-03-15 06:40:08 UTC,848,"26.75

"
2019-03-15 06:41:23 UTC,849,"26.75

"
2019-03-15 06:42:39 UTC,850,"26.75

"
2019-03-15 06:43:54 UTC,851,"26.75

"
2019-03-15 06:45:09 UTC,852,"26.75

"
2019-03-15 06:46:25 UTC,853,"26.75

"
2019-03-15 06:47:40 UTC,854,"26.75

"
2019-03-15 06:48:55 UTC,855,"26.75

"
2019-03-15 06:50:11 UTC,856,"26.75

"
2019-03-15 06:51:26 UTC,857,"26.75

"
2019-03-15 06:52:41 UTC,858,"26.75

"
2019-03-15 06:53:57 UTC,859,"26.75

"
2019-03-15 06:55:12 UTC,860,"26.75

"
2019-03-15 06:56:28 UTC,861,"26.75

"
2019-03-15 06:57:43 UTC,862,"26.69

"
2019-03-15 06:58:58 UTC,863,"26.75

"
2019-03-15 07:00:14 UTC,864,"26.69

"
2019-03-15 07:01:29 UTC,865,"26.75

"
2019-03-15 07:02:45 UTC,866,"26.75

"
2019-03-15 07:04:00 UTC,867,"26.69

"
2019-03-15 07:05:15 UTC,868,"26.69

"
2019-03-15 07:06:30 UTC,869,"26.69

"
2019-03-15 07:07:46 UTC,870,"26.69

"
2019-03-15 07:09:01 UTC,871,"26.69

"
2019-03-15 07:10:17 UTC,872,"26.69

"
2019-03-15 07:11:32 UTC,873,"26.69

"
2019-03-15 07:12:47 UTC,874,"26.69

"
2019-03-15 07:14:03 UTC,875,"26.75

"
2019-03-15 07:15:18 UTC,876,"26.69

"
2019-03-15 07:16:33 UTC,877,"26.69

"
2019-03-15 07:17:49 UTC,878,"26.69

"
2019-03-15 07:19:04 UTC,879,"26.75

"
2019-03-15 07:20:19 UTC,880,"26.75

"
2019-03-15 07:21:35 UTC,881,"26.75

"
2019-03-15 07:22:50 UTC,882,"26.75

"
2019-03-15 07:24:06 UTC,883,"26.75

"
2019-03-15 07:25:21 UTC,884,"26.75

"
2019-03-15 07:26:36 UTC,885,"26.75

"
2019-03-15 07:27:52 UTC,886,"26.81

"
2019-03-15 07:29:07 UTC,887,"26.75

"
2019-03-15 07:30:22 UTC,888,"26.75

"
2019-03-15 07:31:38 UTC,889,"26.81

"
2019-03-15 07:32:53 UTC,890,"26.75

"
2019-03-15 07:34:09 UTC,891,"26.75

"
2019-03-15 07:35:24 UTC,892,"26.75

"
2019-03-15 07:36:39 UTC,893,"26.69

"
2019-03-15 07:37:55 UTC,894,"26.69

"
2019-03-15 07:39:10 UTC,895,"26.69

"
2019-03-15 07:40:25 UTC,896,"26.69

"
2019-03-15 07:41:41 UTC,897,"26.69

"
2019-03-15 07:42:56 UTC,898,"26.69

"
2019-03-15 07:44:11 UTC,899,"26.69

"
2019-03-15 07:45:27 UTC,900,"26.69

"
2019-03-15 07:46:42 UTC,901,"26.69

"
2019-03-15 07:47:58 UTC,902,"26.69

"
2019-03-15 07:49:13 UTC,903,"26.69

"
2019-03-15 07:50:28 UTC,904,"26.75

"
2019-03-15 07:51:44 UTC,905,"26.69

"
2019-03-15 07:52:59 UTC,906,"26.69

"
2019-03-15 07:54:14 UTC,907,"26.69

"
2019-03-15 07:55:30 UTC,908,"26.69

"
2019-03-15 07:56:45 UTC,909,"26.75

"
2019-03-15 07:58:00 UTC,910,"26.75

"
2019-03-15 07:59:16 UTC,911,"26.69

"
2019-03-15 08:00:31 UTC,912,"26.69

"
2019-03-15 08:01:46 UTC,913,"26.69

"
2019-03-15 08:03:02 UTC,914,"26.69

"
2019-03-15 08:04:17 UTC,915,"26.69

"
2019-03-15 08:05:33 UTC,916,"26.69

"
2019-03-15 08:06:48 UTC,917,"26.69

"
2019-03-15 08:08:03 UTC,918,"26.69

"
2019-03-15 08:09:19 UTC,919,"26.69

"
2019-03-15 08:10:34 UTC,920,"26.69

"
2019-03-15 08:11:49 UTC,921,"26.69

"
2019-03-15 08:13:05 UTC,922,"26.69

"
2019-03-15 08:14:20 UTC,923,"26.69

"
2019-03-15 08:15:35 UTC,924,"26.69

"
2019-03-15 08:16:51 UTC,925,"26.69

"
2019-03-15 08:18:06 UTC,926,"26.69

"
2019-03-15 08:19:22 UTC,927,"26.69

"
2019-03-15 08:20:37 UTC,928,"26.69

"
2019-03-15 08:21:52 UTC,929,"26.69

"
2019-03-15 08:23:08 UTC,930,"26.69

"
2019-03-15 08:24:23 UTC,931,"26.69

"
2019-03-15 08:25:38 UTC,932,"26.69

"
2019-03-15 08:26:55 UTC,933,"26.69

"
2019-03-15 08:28:09 UTC,934,"26.69

"
2019-03-15 08:29:24 UTC,935,"26.69

"
2019-03-15 08:30:40 UTC,936,"26.69

"
2019-03-15 08:31:55 UTC,937,"26.69

"
2019-03-15 08:33:10 UTC,938,"26.69

"
2019-03-15 08:34:26 UTC,939,"26.69

"
2019-03-15 08:35:41 UTC,940,"26.69

"
2019-03-15 08:36:57 UTC,941,"26.69

"
2019-03-15 08:38:12 UTC,942,"26.75

"
2019-03-15 08:39:27 UTC,943,"26.69

"
2019-03-15 08:40:43 UTC,944,"26.69

"
2019-03-15 08:41:58 UTC,945,"26.75

"
2019-03-15 08:43:13 UTC,946,"26.69

"
2019-03-15 08:44:29 UTC,947,"26.75

"
2019-03-15 08:45:44 UTC,948,"26.75

"
2019-03-15 08:46:59 UTC,949,"26.81

"
2019-03-15 08:48:15 UTC,950,"26.81

"
2019-03-15 08:49:30 UTC,951,"26.87

"
2019-03-15 08:50:45 UTC,952,"26.87

"
2019-03-15 08:52:01 UTC,953,"26.87

"
2019-03-15 08:53:16 UTC,954,"26.94

"
2019-03-15 08:54:32 UTC,955,"26.94

"
2019-03-15 08:55:47 UTC,956,"27.00

"
2019-03-15 08:57:02 UTC,957,"27.00

"
2019-03-15 08:58:18 UTC,958,"27.00

"
2019-03-15 08:59:33 UTC,959,"27.00

"
2019-03-15 09:00:48 UTC,960,"26.94

"
2019-03-15 09:02:04 UTC,961,"26.94

"
2019-03-15 09:03:19 UTC,962,"26.94

"
2019-03-15 09:04:34 UTC,963,"26.94

"
2019-03-15 09:05:50 UTC,964,"26.94

"
2019-03-15 09:07:05 UTC,965,"26.94

"
2019-03-15 09:08:23 UTC,966,"26.94

"
2019-03-15 09:09:36 UTC,967,"26.94

"
2019-03-15 09:10:51 UTC,968,"26.94

"
2019-03-15 09:12:07 UTC,969,"26.94

"
2019-03-15 09:13:22 UTC,970,"26.94

"
2019-03-15 09:14:38 UTC,971,"26.94

"
2019-03-15 09:15:53 UTC,972,"26.94

"
2019-03-15 09:17:08 UTC,973,"26.94

"
2019-03-15 09:18:24 UTC,974,"26.87

"
2019-03-15 09:19:39 UTC,975,"26.87

"
2019-03-15 09:20:54 UTC,976,"26.87

"
2019-03-15 09:22:10 UTC,977,"26.87

"
2019-03-15 09:23:25 UTC,978,"26.87

"
2019-03-15 09:24:43 UTC,979,"26.87

"
2019-03-15 09:25:57 UTC,980,"26.87

"
2019-03-15 09:27:11 UTC,981,"26.87

"
2019-03-15 09:28:27 UTC,982,"26.81

"
2019-03-15 09:29:42 UTC,983,"26.87

"
2019-03-15 09:30:57 UTC,984,"26.81

"
2019-03-15 09:32:13 UTC,985,"26.81

"
2019-03-15 09:33:28 UTC,986,"26.81

"
2019-03-15 09:34:43 UTC,987,"26.81

"
2019-03-15 09:35:59 UTC,988,"26.81

"
2019-03-15 09:37:14 UTC,989,"26.81

"
2019-03-15 09:38:30 UTC,990,"26.81

"
2019-03-15 09:39:45 UTC,991,"26.81

"
2019-03-15 09:41:00 UTC,992,"26.81

"
2019-03-15 09:42:16 UTC,993,"26.81

"
2019-03-15 09:43:31 UTC,994,"26.81

"
2019-03-15 09:44:46 UTC,995,"26.81

"
2019-03-15 09:46:02 UTC,996,"26.81

"
2019-03-15 09:47:17 UTC,997,"26.81

"
2019-03-15 09:48:33 UTC,998,"26.81

"
2019-03-15 09:49:48 UTC,999,"26.81

"
2019-03-15 09:51:03 UTC,1000,"26.81

"
2019-03-15 09:52:19 UTC,1001,"26.81

"
2019-03-15 09:53:34 UTC,1002,"26.81

"
2019-03-15 09:54:50 UTC,1003,"26.81

"
2019-03-15 09:56:05 UTC,1004,"26.81

"
2019-03-15 09:57:20 UTC,1005,"26.81

"
2019-03-15 09:58:35 UTC,1006,"26.81

"
2019-03-15 09:59:51 UTC,1007,"26.81

"
2019-03-15 10:01:06 UTC,1008,"26.81

"
2019-03-15 10:02:22 UTC,1009,"26.81

"
2019-03-15 10:03:37 UTC,1010,"26.81

"
2019-03-15 10:04:52 UTC,1011,"26.81

"
2019-03-15 10:06:08 UTC,1012,"26.81

"
2019-03-15 10:07:23 UTC,1013,"26.81

"
2019-03-15 10:08:38 UTC,1014,"26.81

"
2019-03-15 10:09:54 UTC,1015,"26.81

"
2019-03-15 10:11:09 UTC,1016,"26.81

"
2019-03-15 10:12:25 UTC,1017,"26.81

"
2019-03-15 10:13:40 UTC,1018,"26.81

"
2019-03-15 10:14:55 UTC,1019,"26.81

"
2019-03-15 10:16:11 UTC,1020,"26.81

"
2019-03-15 10:17:26 UTC,1021,"26.75

"
2019-03-15 10:18:41 UTC,1022,"26.75

"
2019-03-15 10:19:58 UTC,1023,"26.75

"
2019-03-15 10:21:13 UTC,1024,"26.75

"
2019-03-15 10:22:29 UTC,1025,"26.81

"
2019-03-15 10:23:44 UTC,1026,"26.75

"
2019-03-15 10:24:59 UTC,1027,"26.81

"
2019-03-15 10:26:15 UTC,1028,"26.75

"
2019-03-15 10:27:30 UTC,1029,"26.75

"
2019-03-15 10:28:45 UTC,1030,"26.75

"
2019-03-15 10:30:01 UTC,1031,"26.75

"
2019-03-15 10:31:16 UTC,1032,"26.75

"
2019-03-15 10:32:32 UTC,1033,"26.81

"
2019-03-15 10:33:47 UTC,1034,"26.75

"
2019-03-15 10:35:02 UTC,1035,"26.81

"
2019-03-15 10:36:18 UTC,1036,"26.75

"
2019-03-15 10:37:33 UTC,1037,"26.75

"
2019-03-15 10:38:48 UTC,1038,"26.75

"
2019-03-15 10:40:04 UTC,1039,"26.75

"
2019-03-15 10:41:19 UTC,1040,"26.81

"
2019-03-15 10:42:34 UTC,1041,"26.81

"
2019-03-15 10:43:50 UTC,1042,"26.81

"
2019-03-15 10:45:05 UTC,1043,"26.81

"
2019-03-15 10:46:20 UTC,1044,"26.81

"
2019-03-15 10:47:36 UTC,1045,"26.81

"
2019-03-15 10:48:51 UTC,1046,"26.81

"
2019-03-15 10:50:07 UTC,1047,"26.81

"
2019-03-15 10:51:22 UTC,1048,"26.81

"
2019-03-15 10:52:37 UTC,1049,"26.81

"
2019-03-15 10:53:53 UTC,1050,"26.81

"
2019-03-15 10:55:08 UTC,1051,"26.81

"
2019-03-15 10:56:23 UTC,1052,"26.81

"
2019-03-15 10:57:39 UTC,1053,"26.81

"
2019-03-15 10:58:54 UTC,1054,"26.87

"
2019-03-15 11:00:09 UTC,1055,"26.87

"
2019-03-15 11:01:25 UTC,1056,"26.81

"
2019-03-15 11:02:40 UTC,1057,"26.87

"
2019-03-15 11:03:55 UTC,1058,"26.87

"
2019-03-15 11:05:11 UTC,1059,"26.81

"
2019-03-15 11:06:26 UTC,1060,"26.81

"
2019-03-15 11:07:41 UTC,1061,"26.81

"
2019-03-15 11:08:57 UTC,1062,"26.87

"
2019-03-15 11:10:15 UTC,1063,"26.87

"
2019-03-15 11:11:28 UTC,1064,"26.87

"
2019-03-15 11:12:43 UTC,1065,"26.87

"
2019-03-15 11:13:58 UTC,1066,"26.87

"
2019-03-15 11:15:14 UTC,1067,"26.87

"
2019-03-15 11:16:29 UTC,1068,"26.87

"
2019-03-15 11:17:44 UTC,1069,"26.87

"
2019-03-15 11:19:00 UTC,1070,"26.81

"
2019-03-15 11:20:15 UTC,1071,"26.62

"
2019-03-15 11:21:31 UTC,1072,"26.37

"
